Code,Site,Lat,Lon,Year,Month,Date,Nights_Fished,Hours_Fished,Weather,Subsample,Metacarcinus_magister_megalopae,Metacarcinus_magister_instar,TotalMmagister,CPUE_Night,CPUE_Hour,Error_Code
DES,Descanso Bay,49.177887,-123.85815,2024,Aug,2024-08-31,2,21,"Sunny,Windy",N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,Sep,2024-09-01,1,10.5,Sunny,N,0,1,1,1,0.095238095,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-18,1,8,"Sunny,Windy",N,7,12,19,19,2.375,None
DES,Descanso Bay,49.177887,-123.85815,2022,May,2022-05-01,1,9.5,NA,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2022,May,2022-05-03,2,19,NA,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2022,May,2022-05-05,2,19,NA,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2022,May,2022-05-05,2,19,NA,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2022,May,2022-05-07,1,9.5,NA,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-01,2,16,"Sunny,Windy",N,1,0,1,0.5,0.0625,None
DES,Descanso Bay,49.177887,-123.85815,2024,Apr,2024-04-18,2,21,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,Apr,2024-04-20,2,21,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,Apr,2024-04-21,2,21,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,Apr,2024-04-23,2,19,Sunny,N,0,NA,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,Apr,2024-04-25,2,19,Rain,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,Apr,2024-04-27,2,19,Overcast,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-13,2,20,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-14,1,10,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-16,2,20,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-18,2,20,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-20,2,20,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-23,2,19.5,"Overcast,Windy",N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-25,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-27,2,17,"Sunny,Windy",N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-28,1,8.5,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,May,2023-05-30,2,17,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-01,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-03,2,20,Sunny,N,0,0,0,0,0,HRS
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-04,1,8.5,Sunny,N,1,0,1,1,0.117647059,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-06,2,17,"Sunny,Windy",Y,1922,500,2422,1211,142.4705882,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-08,2,16,Sunny,Y,166,2,168,84,10.5,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-10,2,16,Rain,N,52,27,79,39.5,4.9375,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-10,2,16,Rain,N,52,27,79,39.5,4.9375,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-10,2,16,Rain,N,52,57,109,54.5,6.8125,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-11,1,8.5,"Sunny,Windy",N,64,66,130,130,15.29411765,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-11,1,8.5,"Sunny,Windy",N,64,66,130,130,15.29411765,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-11,1,8.5,Sunny,N,64,66,130,130,15.29411765,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-13,2,16,Overcast,N,28,47,75,37.5,4.6875,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-13,2,16,Overcast,N,28,47,75,37.5,4.6875,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-15,2,16,Overcast,N,3,2,5,2.5,0.3125,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-17,2,16,"Overcast,Windy",N,1,11,12,6,0.75,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-11,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-20,2,16,Overcast,N,2,0,2,1,0.125,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-24,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-25,1,8,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-27,2,20,Sunny,N,0,1,1,0.5,0.05,HRS
DES,Descanso Bay,49.177887,-123.85815,2023,Jun,2023-06-29,2,16,Overcast,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-24,1,8.5,Rain,N,1,1,2,2,0.235294118,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-25,1,8.5,Overcast,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-02,1,8,Sunny,N,4,0,4,4,0.5,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-06,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-08,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-09,1,8,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-06,1,8.5,Overcast,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,Apr,2024-04-28,2,19,Overcast,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,Apr,2024-04-30,2,19,Overcast,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2024,May,2024-05-02,2,19,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-18,2,17,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-20,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-20,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-19,2,19,"Sunny,Windy",N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-20,1,9.5,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-30,1,8.5,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-01,2,17,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-03,2,19,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-05,2,19,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-31,2,17,Overcast,N,0,0,0,0,0,HRS
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-07,1,8.5,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-10,2,19,Overcast,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-12,2,19,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-13,1,9.5,Sunny,N,1,0,1,1,0.105263158,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-15,2,19,"Sunny,Windy",N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-17,2,19,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-26,2,21,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-27,1,9.5,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-22,2,21,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Aug,2023-08-24,2,21,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-11,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-13,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-15,2,16,Sunny,N,0,0,0,0,0,None
DES,Descanso Bay,49.177887,-123.85815,2023,Jul,2023-07-16,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-03,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-04,1,9.5,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-10,1,8,"Rain,Overcast",N,2,0,2,2,0.25,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-12,1,8.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-17,1,8.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-18,1,8.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-19,1,8.5,NA,N,1,0,1,1,0.12,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-20,1,8.5,NA,N,1,0,1,1,0.12,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-06,2,19,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-07,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-08,1,9.5,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-09,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-11,2,19,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-13,1,8.5,NA,N,13,0,13,13,1.53,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-14,1,8.5,NA,N,1,0,1,1,0.12,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-15,1,8.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-16,1,8.5,NA,N,1,0,1,1,0.12,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-15,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-16,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-17,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-18,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-19,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-21,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-22,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-23,1,8.5,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-24,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-25,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-26,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-27,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-28,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-29,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-30,1,8,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-31,1,8,Sunny,N,1,0,1,1,0.125,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-01,1,8,Sunny,N,1,0,1,1,0.125,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-04,2,16,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-05,1,8.5,Sunny,N,44,0,44,44,5.176470588,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-06,1,8,Sunny,N,26,0,26,26,3.25,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-07,1,8,Sunny,N,7,0,7,7,0.875,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-08,1,8,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-09,1,8,"Rain,Overcast",N,5,0,5,5,0.625,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-22,1,10.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-10,2,16,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-11,1,8,Sunny,N,14,1,15,15,1.875,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-12,1,8,Sunny,N,27,2,29,29,3.625,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-13,1,8,Overcast,N,71,3,74,74,9.25,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-14,1,8,Sunny,N,16,0,16,16,2,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-16,2,16,Sunny,N,131,6,137,68.5,8.5625,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-17,1,8,Sunny,N,168,1,169,169,21.125,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-21,1,8.5,NA,N,1,0,1,1,0.12,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-22,1,8.5,NA,N,2,0,2,2,0.24,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-24,1,8.5,NA,N,2,0,2,2,0.24,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-25,1,8.5,NA,N,0,1,1,1,0.12,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-26,1,8.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-27,1,8.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-12,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-13,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-14,1,9,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-27,1,8,Sunny,N,2,0,2,2,0.25,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-29,1,8,Sunny,N,0,2,2,2,0.25,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-01,1,8,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-04,1,8.5,Sunny,N,16,0,16,16,1.882352941,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-06,1,8.5,Sunny,N,1,1,2,2,0.235294118,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-08,1,8.5,Sunny,N,3,1,4,4,0.470588235,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-11,1,8.5,Sunny,N,0,2,2,2,0.235294118,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-24,1,8.5,"Rain,Overcast",N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-25,1,8.5,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-27,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jul,2023-07-29,1,8.5,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-01,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-03,1,8.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-06,1,9,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-07,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-08,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-10,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-12,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-15,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-17,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-19,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-19,2,19,"Sunny,Windy",N,22,3,25,12.5,1.315789474,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-21,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Apr,2023-04-21,2,10.5,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-24,1,10.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-29,1,10.5,"Rain,Overcast",N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Aug,2023-08-31,1,10.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Apr,2023-04-27,2,20,Sunny,N,0,0,0,0,0,BAT
FAL,False Bay,49.486124,-124.35905,2023,Apr,2023-04-28,1,10,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Apr,2023-04-30,1,10,Overcast,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-01,1,10,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-18,1,8,Sunny,N,8,0,8,8,1,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-19,1,8,Overcast,N,747,0,747,747,93.375,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-20,1,8,Overcast,N,198,2,200,200,25,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-21,1,8,Sunny,N,148,1,149,149,18.625,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-23,1,8,Sunny,N,45,0,45,45,5.625,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-24,1,8,Sunny,N,287,0,287,287,35.875,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-25,1,8,Sunny,N,22,0,22,22,2.75,None
FAL,False Bay,49.486124,-124.35905,2023,Jun,2023-06-26,1,8,Sunny,N,18,6,24,24,3,None
FAL,False Bay,49.486124,-124.35905,2022,Apr,2022-04-22,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Apr,2022-04-23,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Apr,2022-04-24,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Apr,2022-04-25,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Apr,2022-04-26,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Apr,2022-04-27,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Apr,2022-04-28,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-02,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-04,2,19,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-06,2,19,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-08,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-10,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-11,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-13,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-15,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-17,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-19,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-20,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-22,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,May,2022-05-25,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-09,1,8.5,NA,N,1,0,1,1,0.12,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-10,1,8.5,NA,N,5,1,6,6,0.71,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-11,1,8.5,NA,N,2,0,2,2,0.24,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-18,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Apr,2023-04-23,2,21,"Rain,Overcast",N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Apr,2023-04-24,1,10.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,Apr,2023-04-25,1,10,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-02,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-03,1,9.5,NA,N,2,1,3,3,0.32,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-04,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-05,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2023,May,2023-05-02,1,9.5,Sunny,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-13,2,19,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-15,1,9.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-16,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-17,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-22,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-19,1,10,NA,N,1,0,1,1,0.1,None
FAL,False Bay,49.486124,-124.35905,2022,Jul,2022-07-28,1,8.5,NA,N,1,0,1,1,0.12,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-01,1,9,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-07,2,19,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-23,1,10.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-24,1,10.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-24,1,10.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-21,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-27,1,10.5,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-29,2,21,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-20,1,10,NA,N,0,0,0,0,0,None
FAL,False Bay,49.486124,-124.35905,2022,Aug,2022-08-26,1,10.5,NA,N,0,0,0,0,0,None
FOR,Ford Cove,49.497028,-124.67667,2022,Apr,2022-04-28,1,1,NA,N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2024,May,2024-05-23,1,2,Sunny,N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2024,May,2024-05-14,1,2,Sunny,N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2024,May,2024-05-16,1,2,"Overcast,Windy",N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2024,May,2024-05-21,1,2,"Rain,Windy",N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2023,Apr,2023-04-25,1,5,Overcast,N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2023,May,2023-05-02,1,0.5,Sunny,N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2023,May,2023-05-04,1,1,Sunny,N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2023,Apr,2023-04-15,1,0.5,Overcast,N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2024,May,2024-05-07,1,2,Sunny,N,0,0,0,0,0,HRS
FOR,Ford Cove,49.497028,-124.67667,2024,May,2024-05-09,1,2,Sunny,N,0,0,0,0,0,HRS
